CALL_KEY,CALL_STATUS,CALL_DURATION,CALL_START_TIMESTAMP,MEDIA_CALLER_IP,MEDIA_CALLER_PORT,MEDIA_CALLEE_IP,MEDIA_CALLEE_PORT,MEDIA_CALLER_PVP_IP,MEDIA_CALLER_PVP_PORT,MEDIA_CALLEE_PVP_IP,MEDIA_CALLEE_PVP_PORT,CALL_DIRECTIONALITY,CALL_TYPE,CALL_TERM_PARTY,CALL_TERM_REASON,MPC_SLOT_ID,DSP_ID,DSP_CORE,DSP_CHANNEL,CALLER_LAG_ID,CALLEE_LAG_ID,SIG_PROFILE,SIP_POLICY,CUSTOMER,VQA_PROFILE,CALLER_CALL_ID,CALLEE_CALL_ID,CALLER_DISP_NAME,CALLER_USER_NAME,CALLER_HOST_NAME,CALLEE_DISP_NAME,CALLEE_USER_NAME,CALLEE_HOST_NAME,SIG_SRC_IP,SIG_SRC_PORT,SIG_PVP_IP,SIG_PVP_PORT,SIG_NEXT_HOP_IP,SIG_NEXT_HOP_PORT,INVITE_OPAQUE_DATA,SUBSCRIBE_OPAQUE_DATA,CODEC_S2IN,CODEC_S1OUT,PTIME_S1OUT,CODEC_S1IN,CODEC_S2OUT,PTIME_S2OUT,MOS_LQ_FINAL_S2IN,MOS_LQ_FINAL_S1OUT,MOS_LQ_FINAL_S1IN,MOS_LQ_FINAL_S2OUT,MOS_CQ_FINAL_S2IN,MOS_CQ_FINAL_S1OUT,MOS_CQ_FINAL_S1IN,MOS_CQ_FINAL_S2OUT,R_LQ_FINAL_S2IN,R_LQ_FINAL_S1OUT,R_LQ_FINAL_S1IN,R_LQ_FINAL_S2OUT,R_CQ_FINAL_S2IN,R_CQ_FINAL_S1OUT,R_CQ_FINAL_S1IN,R_CQ_FINAL_S2OUT,SPEECH_ACTIVITY_S2,SPEECH_ACTIVITY_S1,SPEECH_LVL_FINAL_S2IN,SPEECH_LVL_FINAL_S1OUT,SPEECH_LVL_FINAL_S1IN,SPEECH_LVL_FINAL_S2OUT,NOISE_ACTIVITY_S2,NOISE_ACTIVITY_S1,NOISE_LVL_FINAL_S2IN,NOISE_LVL_FINAL_S1OUT,NOISE_LVL_FINAL_S1IN,NOISE_LVL_FINAL_S2OUT,SNR_FINAL_S2IN,SNR_FINAL_S1OUT,SNR_FINAL_S1IN,SNR_FINAL_S2OUT,AEC_WAEPL_S2,AEC_WAEPL_S1,AEC_DELAY_S2,AEC_DELAY_S1,PKT_JITTER_AVG_S2,PKT_JITTER_AVG_S1,PKT_LOSS_AVG_S2,PKT_LOSS_AVG_S1,PKT_DISC_AVG_S2,PKT_DISC_AVG_S1,PKT_COUNT_LOST_S2,PKT_COUNT_LOST_S1,PKT_COUNT_DISC_S2,PKT_COUNT_DISC_S1,PKT_COUNT_RX_S2,PKT_COUNT_TX_S1,PKT_COUNT_RX_S1,PKT_COUNT_TX_S2,CALL_PDD_DUR,CALL_ALERT_DUR,RTP_SRC_MISMATCH_S2IN,RTP_SRC_MISMATCH_S1IN,RTCP_SRC_MISMATCH_S2IN,RTCP_SRC_MISMATCH_S1IN,DTMF_EVENT_S2IN,DTMF_EVENT_S1OUT,DTMF_EVENT_S1IN,DTMF_EVENT_S2OUT,SSRC_CHANGE_S2IN,SSRC_CHANGE_S1IN,SEQ_NUM_JUMP_S2IN,SEQ_NUM_JUMP_S1IN,LAST_SSRC_S2IN,LAST_SSRC_S1IN,MUSIC_EVENT_S2,MUSIC_EVENT_S1,MUSIC_MAX_LVL_S2,MUSIC_MAX_LVL_S1,MUSIC_MAX_DUR_S2,MUSIC_MAX_DUR_S1
2147484072,0x00300040,180,1451888347,10.20.1.17,1754,10.20.1.18,1754,10.20.1.55,15112,10.20.1.55,15116,1,0,0,1,5,63,2,4,1,1,SIN04_B553_VQATWO,SIN04_B553_VQATWO,Default,SIN04_VQATWO,GLPG163629549612267,GLPG163629549612267,366,366,10.20.1.17,366,366,10.20.1.18,10.20.1.17,54098,10.20.1.193,5060,10.20.1.18,5060,,,G711Alaw,G711Alaw,20,G711Alaw,G711Alaw,20,4.1,4.2,3.2,3.3,4,4.1,3.1,3.2,87,91,64,66,86,90,63,65,7661,12237,-10,-10,-10,-12,10358,5782,-57,-61,-35,-37,47,51,25,25,,,,,0,0,0,0,0,0,0,0,0,0,8582,9009,8582,9009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x1CEBCD01,0x1CB34B01,0,0,,,,
2147484078,0x00300040,180,1451888347,10.20.1.17,1776,10.20.1.18,1776,10.20.1.55,15132,10.20.1.55,15136,1,0,0,1,7,2,2,5,1,1,SIN04_B553_VQATWO,SIN04_B553_VQATWO,Default,SIN04_VQATWO,GLPG163635549612333,GLPG163635549612333,377,377,10.20.1.17,377,377,10.20.1.18,10.20.1.17,54098,10.20.1.193,5060,10.20.1.18,5060,,,G711Alaw,G711Alaw,20,G711Alaw,G711Alaw,20,4.1,4.2,3.2,3.3,4,4.1,3.1,3.2,87,91,64,66,86,90,63,65,7661,12237,-10,-10,-10,-12,10359,5783,-57,-61,-35,-37,47,51,25,25,,,,,0,0,0,0,0,0,0,0,0,0,8582,9010,8582,9010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x1CBD8D01,0x1CDAA201,0,0,,,,
2147484080,0x00100040,180,1451888348,10.20.1.17,1798,10.20.1.18,1798,10.20.1.55,15192,10.20.1.55,15194,1,0,0,1,5,10,2,5,1,1,SIN04_B553_VQATWO,SIN04_B553_VQATWO,Default,SIN04_VQATWO,GLPG163639549612403,GLPG163639549612403,388,388,10.20.1.17,388,388,10.20.1.18,10.20.1.17,54098,10.20.1.193,5060,10.20.1.18,5060,,,G711Alaw,G711Alaw,20,G711Alaw,G711Alaw,20,4.1,4.2,3.2,3.3,1.1,3.3,3.1,3.2,87,91,64,66,13,67,63,65,7661,12237,-10,-10,-10,-12,10358,5783,-57,-61,-35,-37,47,51,25,25,36,,640,,0,0,0,0,0,0,0,0,0,0,8582,9009,8582,9010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x1CE41901,0x1CD68501,0,0,,,,
2147484079,0x00300040,180,1451888348,10.20.1.17,1786,10.20.1.18,1786,10.20.1.55,15172,10.20.1.55,15174,1,0,0,1,5,5,2,5,1,1,SIN04_B553_VQATWO,SIN04_B553_VQATWO,Default,SIN04_VQATWO,GLPG163637549612372,GLPG163637549612372,382,382,10.20.1.17,382,382,10.20.1.18,10.20.1.17,54098,10.20.1.193,5060,10.20.1.18,5060,,,G711Alaw,G711Alaw,20,G711Alaw,G711Alaw,20,4.1,4.2,3.2,3.3,4,4.1,3.1,3.2,87,91,64,66,86,90,63,65,7661,12237,-10,-10,-10,-12,10358,5782,-57,-61,-35,-37,47,51,25,25,,,,,0,0,0,0,0,0,0,0,0,0,8582,9009,8582,9009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x1D02B701,0x1D07C101,0,0,,,,
2147484082,0x00300040,180,1451888348,10.20.1.17,1804,10.20.1.18,1804,10.20.1.55,15228,10.20.1.55,15230,1,0,0,1,7,14,2,5,1,1,SIN04_B553_VQATWO,SIN04_B553_VQATWO,Default,SIN04_VQATWO,GLPG163639549612412,GLPG163639549612412,391,391,10.20.1.17,391,391,10.20.1.18,10.20.1.17,54098,10.20.1.193,5060,10.20.1.18,5060,,,G711Alaw,G711Alaw,20,G711Alaw,G711Alaw,20,4.1,4.2,3.2,3.3,4,4.1,3.1,3.2,87,91,64,66,86,90,63,65,7661,12237,-10,-10,-10,-12,10358,5782,-57,-61,-35,-37,47,51,25,25,,,,,0,0,0,0,0,0,0,0,0,0,8582,9009,8582,9009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x1CA6E401,0x1CA57B01,0,0,,,,
2147484081,0x00300040,180,1451888348,10.20.1.17,1820,10.20.1.18,1820,10.20.1.55,15220,10.20.1.55,15222,1,0,1,1,7,13,2,5,1,1,SIN04_B553_VQATWO,SIN04_B553_VQATWO,Default,SIN04_VQATWO,GLPG163641549612448,GLPG163641549612448,399,399,10.20.1.17,399,399,10.20.1.18,10.20.1.17,54098,10.20.1.193,5060,10.20.1.18,5060,,,G711Alaw,G711Alaw,20,G711Alaw,G711Alaw,20,4.1,4.2,3.2,3.3,4,4.1,3.1,3.2,87,91,64,66,86,90,63,65,7661,12237,-10,-10,-10,-12,10361,5785,-57,-61,-35,-37,47,51,25,25,,,,,0,0,0,0,0,0,0,0,0,0,8582,9011,8582,9011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x1D021901,0x1CDB5A01,0,0,,,,
2147484083,0x00300040,180,1451888348,10.20.1.17,1788,10.20.1.18,1788,10.20.1.55,15224,10.20.1.55,15226,1,0,0,1,5,14,2,5,1,1,SIN04_B553_VQATWO,SIN04_B553_VQATWO,Default,SIN04_VQATWO,GLPG163641549612439,GLPG163641549612439,383,383,10.20.1.17,383,383,10.20.1.18,10.20.1.17,54098,10.20.1.193,5060,10.20.1.18,5060,,,G711Alaw,G711Alaw,20,G711Alaw,G711Alaw,20,4.1,4.2,3.2,3.3,4,4.1,3.1,3.2,87,91,64,66,86,90,63,65,7661,12237,-10,-10,-10,-12,10361,5785,-57,-61,-35,-37,47,51,25,25,,,,,0,0,0,0,0,0,0,0,0,0,8582,9011,8582,9011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x1C8EA001,0x1C8BE901,0,0,,,,
2147484087,0x00300040,180,1451888348,10.20.1.17,1830,10.20.1.18,1830,10.20.1.55,15256,10.20.1.55,15258,1,0,0,1,5,18,2,5,1,1,SIN04_B553_VQATWO,SIN04_B553_VQATWO,Default,SIN04_VQATWO,GLPG163647549612532,GLPG163647549612532,404,404,10.20.1.17,404,404,10.20.1.18,10.20.1.17,54098,10.20.1.193,5060,10.20.1.18,5060,,,G711Alaw,G711Alaw,20,G711Alaw,G711Alaw,20,4.1,4.2,3.2,3.3,4,4.1,3.1,3.2,87,91,64,66,86,90,63,65,7661,12237,-10,-10,-10,-12,10358,5782,-57,-61,-35,-37,47,51,25,25,,,,,0,0,0,0,0,0,0,0,0,0,8582,9009,8582,9009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x1CC33901,0x1CC9A201,0,0,,,,
2147484085,0x00100040,180,1451888348,10.20.1.17,1828,10.20.1.18,1828,10.20.1.55,15248,10.20.1.55,15250,1,0,1,1,5,17,2,5,1,1,SIN04_B553_VQATWO,SIN04_B553_VQATWO,Default,SIN04_VQATWO,GLPG163645549612494,GLPG163645549612494,403,403,10.20.1.17,403,403,10.20.1.18,10.20.1.17,54098,10.20.1.193,5060,10.20.1.18,5060,,,G711Alaw,G711Alaw,20,G711Alaw,G711Alaw,20,4.1,4.2,3.2,3.3,1.1,3.3,3.1,3.2,87,91,64,66,13,67,63,65,7661,12237,-10,-10,-10,-12,10361,5786,-57,-61,-35,-37,47,51,25,25,36,,640,,0,0,0,0,0,0,0,0,0,0,8582,9011,8582,9011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x1CF8C901,0x1CC4D801,0,0,,,,
2147484084,0x00300040,180,1451888348,10.20.1.17,1806,10.20.1.18,1806,10.20.1.55,15234,10.20.1.55,15238,1,0,1,1,7,15,2,5,1,1,SIN04_B553_VQATWO,SIN04_B553_VQATWO,Default,SIN04_VQATWO,GLPG163643549612469,GLPG163643549612469,392,392,10.20.1.17,392,392,10.20.1.18,10.20.1.17,54098,10.20.1.193,5060,10.20.1.18,5060,,,G711Alaw,G711Alaw,20,G711Alaw,G711Alaw,20,4.1,4.2,3.2,3.3,4,4.1,3.1,3.2,87,91,64,66,86,90,63,65,7661,12237,-10,-10,-10,-12,10361,5784,-57,-61,-35,-37,47,51,25,25,,,,,0,0,0,0,0,0,0,0,0,0,8582,9011,8581,9010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x1CA0B001,0x1CD90601,0,0,,,,
2147484086,0x00300040,180,1451888348,10.20.1.17,1824,10.20.1.18,1824,10.20.1.55,15252,10.20.1.55,15254,1,0,0,1,7,17,2,5,1,1,SIN04_B553_VQATWO,SIN04_B553_VQATWO,Default,SIN04_VQATWO,GLPG163645549612503,GLPG163645549612503,401,401,10.20.1.17,401,401,10.20.1.18,10.20.1.17,54098,10.20.1.193,5060,10.20.1.18,5060,,,G711Alaw,G711Alaw,20,G711Alaw,G711Alaw,20,4.1,4.2,3.2,3.3,4,4.1,3.1,3.2,87,91,64,66,86,90,63,65,7661,12237,-10,-10,-10,-12,10362,5786,-57,-61,-35,-37,47,51,25,25,,,,,0,0,0,0,0,0,0,0,0,0,8582,9011,8582,9011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x1CAD7C01,0x1CF7DB01,0,0,,,,
2147484088,0x00100040,180,1451888348,10.20.1.17,1836,10.20.1.18,1836,10.20.1.55,15264,10.20.1.55,15266,1,0,0,1,5,19,2,5,1,1,SIN04_B553_VQATWO,SIN04_B553_VQATWO,Default,SIN04_VQATWO,GLPG163647549612541,GLPG163647549612541,407,407,10.20.1.17,407,407,10.20.1.18,10.20.1.17,54098,10.20.1.193,5060,10.20.1.18,5060,,,G711Alaw,G711Alaw,20,G711Alaw,G711Alaw,20,4.1,4.2,3.2,3.3,1.1,3.3,3.1,3.2,87,91,64,66,13,67,63,65,7661,12237,-10,-10,-10,-12,10356,5781,-57,-61,-35,-37,47,51,25,25,36,,640,,0,0,0,0,0,0,0,0,0,0,8582,9008,8582,9009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x1C8BE301,0x1D088701,0,0,,,,
2147484089,0x00300040,180,1451888348,10.20.1.17,1846,10.20.1.18,1846,10.20.1.55,15280,10.20.1.55,15284,1,0,0,1,7,21,2,5,1,1,SIN04_B553_VQATWO,SIN04_B553_VQATWO,Default,SIN04_VQATWO,GLPG163649549612564,GLPG163649549612564,412,412,10.20.1.17,412,412,10.20.1.18,10.20.1.17,54098,10.20.1.193,5060,10.20.1.18,5060,,,G711Alaw,G711Alaw,20,G711Alaw,G711Alaw,20,4.1,4.2,3.2,3.3,4,4.1,3.1,3.2,87,91,64,66,86,90,63,65,7661,12237,-10,-10,-10,-12,10363,5787,-57,-61,-35,-37,47,51,25,25,,,,,0,0,0,0,0,0,0,0,0,0,8582,9012,8582,9012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x1CD9A601,0x1CF3DA01,0,0,,,,
2147484090,0x00300040,180,1451888348,10.20.1.17,1852,10.20.1.18,1852,10.20.1.55,15296,10.20.1.55,15298,1,0,0,1,5,23,2,5,1,1,SIN04_B553_VQATWO,SIN04_B553_VQATWO,Default,SIN04_VQATWO,GLPG163651549612585,GLPG163651549612585,415,415,10.20.1.17,415,415,10.20.1.18,10.20.1.17,54098,10.20.1.193,5060,10.20.1.18,5060,,,G711Alaw,G711Alaw,20,G711Alaw,G711Alaw,20,4.1,4.2,3.2,3.3,4,4.1,3.1,3.2,87,91,64,66,86,90,63,65,7661,12237,-10,-10,-10,-12,10361,5786,-57,-61,-35,-37,47,51,25,25,,,,,0,0,0,0,0,0,0,0,0,0,8582,9011,8582,9011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x1CF95401,0x1CA0AA01,0,0,,,,
2147484091,0x00300040,180,1451888348,10.20.1.17,1856,10.20.1.18,1856,10.20.1.55,15304,10.20.1.55,15306,1,0,0,1,7,24,2,5,1,1,SIN04_B553_VQATWO,SIN04_B553_VQATWO,Default,SIN04_VQATWO,GLPG163651549612594,GLPG163651549612594,417,417,10.20.1.17,417,417,10.20.1.18,10.20.1.17,54098,10.20.1.193,5060,10.20.1.18,5060,,,G711Alaw,G711Alaw,20,G711Alaw,G711Alaw,20,4.1,4.2,3.2,3.3,4,4.1,3.1,3.2,87,91,64,66,86,90,63,65,7661,12237,-10,-10,-10,-12,10364,5788,-57,-61,-35,-37,47,51,25,25,,,,,0,0,0,0,0,0,0,0,0,0,8582,9012,8582,9012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x1CFF7401,0x1C92BC01,0,0,,,,
2147484093,0x00300040,180,1451888348,10.20.1.17,1874,10.20.1.18,1874,10.20.1.55,15332,10.20.1.55,15334,1,0,0,1,7,27,2,5,1,1,SIN04_B553_VQATWO,SIN04_B553_VQATWO,Default,SIN04_VQATWO,GLPG163653549612624,GLPG163653549612624,426,426,10.20.1.17,426,426,10.20.1.18,10.20.1.17,54098,10.20.1.193,5060,10.20.1.18,5060,,,G711Alaw,G711Alaw,20,G711Alaw,G711Alaw,20,4.1,4.2,3.2,3.3,4,4.1,3.1,3.2,87,91,64,66,86,90,63,65,7661,12237,-10,-10,-10,-12,10362,5786,-57,-61,-35,-37,47,51,25,25,,,,,0,0,0,0,0,0,0,0,0,0,8582,9011,8582,9011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x1CEF1301,0x1CAF0401,0,0,,,,
2147484092,0x00300040,180,1451888348,10.20.1.17,1868,10.20.1.18,1868,10.20.1.55,15324,10.20.1.55,15326,1,0,0,1,5,26,2,5,1,1,SIN04_B553_VQATWO,SIN04_B553_VQATWO,Default,SIN04_VQATWO,GLPG163653549612615,GLPG163653549612615,423,423,10.20.1.17,423,423,10.20.1.18,10.20.1.17,54098,10.20.1.193,5060,10.20.1.18,5060,,,G711Alaw,G711Alaw,20,G711Alaw,G711Alaw,20,4.1,4.2,3.2,3.3,4,4.1,3.1,3.2,87,91,64,66,86,90,63,65,7661,12237,-10,-10,-10,-12,10362,5786,-57,-61,-35,-37,47,51,25,25,,,,,0,0,0,0,0,0,0,0,0,0,8582,9011,8582,9011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x1CDBF201,0x1CEA4401,0,0,,,,
2147484094,0x00100040,180,1451888348,10.20.1.17,1882,10.20.1.18,1882,10.20.1.55,15352,10.20.1.55,15354,1,0,0,1,5,30,2,5,1,1,SIN04_B553_VQATWO,SIN04_B553_VQATWO,Default,SIN04_VQATWO,GLPG163655549612645,GLPG163655549612645,430,430,10.20.1.17,430,430,10.20.1.18,10.20.1.17,54098,10.20.1.193,5060,10.20.1.18,5060,,,G711Alaw,G711Alaw,20,G711Alaw,G711Alaw,20,4.1,4.2,3.2,3.3,3.8,4.1,3.1,3.2,87,91,64,66,78,90,63,65,7661,12237,-10,-10,-10,-12,10362,5787,-57,-61,-35,-37,47,51,25,25,39,,0,,0,0,0,0,0,0,0,0,0,0,8582,9011,8582,9012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x1D043201,0x1D006501,0,0,,,,
2147484095,0x00100040,180,1451888348,10.20.1.17,1876,10.20.1.18,1876,10.20.1.55,15360,10.20.1.55,15362,1,0,0,1,5,31,2,5,1,1,SIN04_B553_VQATWO,SIN04_B553_VQATWO,Default,SIN04_VQATWO,GLPG163657549612662,GLPG163657549612662,427,427,10.20.1.17,427,427,10.20.1.18,10.20.1.17,54098,10.20.1.193,5060,10.20.1.18,5060,,,G711Alaw,G711Alaw,20,G711Alaw,G711Alaw,20,4.1,4.2,3.2,3.3,1.1,3.3,3.1,3.2,87,91,64,66,13,67,63,65,7661,12237,-10,-10,-10,-12,10361,5786,-57,-61,-35,-37,47,51,25,25,36,,640,,0,0,0,0,0,0,0,0,0,0,8582,9011,8582,9011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x1CEA2B01,0x1D02FD01,0,0,,,,
2147484098,0x00300040,180,1451888348,10.20.1.17,1894,10.20.1.18,1894,10.20.1.55,15388,10.20.1.55,15390,1,0,0,1,7,34,2,5,1,1,SIN04_B553_VQATWO,SIN04_B553_VQATWO,Default,SIN04_VQATWO,GLPG163659549612699,GLPG163659549612699,436,436,10.20.1.17,436,436,10.20.1.18,10.20.1.17,54098,10.20.1.193,5060,10.20.1.18,5060,,,G711Alaw,G711Alaw,20,G711Alaw,G711Alaw,20,4.1,4.2,3.2,3.3,4,4.1,3.1,3.2,87,91,64,66,86,90,63,65,7661,12237,-10,-10,-10,-12,10361,5786,-57,-61,-35,-37,47,51,25,25,,,,,0,0,0,0,0,0,0,0,0,0,8582,9011,8582,9011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x1D09CA01,0x1CAE1601,0,0,,,,
2147484099,0x00300040,180,1451888348,10.20.1.17,1902,10.20.1.18,1902,10.20.1.55,15404,10.20.1.55,15406,1,0,0,1,7,36,2,5,1,1,SIN04_B553_VQATWO,SIN04_B553_VQATWO,Default,SIN04_VQATWO,GLPG163661549612726,GLPG163661549612726,440,440,10.20.1.17,440,440,10.20.1.18,10.20.1.17,54098,10.20.1.193,5060,10.20.1.18,5060,,,G711Alaw,G711Alaw,20,G711Alaw,G711Alaw,20,4.1,4.2,3.2,3.3,4,4.1,3.1,3.2,87,91,64,66,86,90,63,65,7661,12237,-10,-10,-10,-12,10362,5786,-57,-61,-35,-37,47,51,25,25,,,,,0,0,0,0,0,0,0,0,0,0,8582,9011,8582,9011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x1CD48001,0x1CFB2B01,0,0,,,,
2147484096,0x00300040,180,1451888348,10.20.1.17,1892,10.20.1.18,1892,10.20.1.55,15372,10.20.1.55,15374,1,0,0,1,7,32,2,5,1,1,SIN04_B553_VQATWO,SIN04_B553_VQATWO,Default,SIN04_VQATWO,GLPG163657649612671,GLPG163657649612671,435,435,10.20.1.17,435,435,10.20.1.18,10.20.1.17,54098,10.20.1.193,5060,10.20.1.18,5060,,,G711Alaw,G711Alaw,20,G711Alaw,G711Alaw,20,4.1,4.2,3.2,3.3,4,4.1,3.1,3.2,87,91,64,66,86,90,63,65,7661,12237,-10,-10,-10,-12,10363,5787,-57,-61,-35,-37,47,51,25,25,,,,,0,0,0,0,0,0,0,0,0,0,8582,9012,8582,9012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x1CD24201,0x1CE56C01,0,0,,,,
2147484100,0x00300040,180,1451888348,10.20.1.17,1910,10.20.1.18,1910,10.20.1.55,15428,10.20.1.55,15430,1,0,0,1,7,39,2,5,1,1,SIN04_B553_VQATWO,SIN04_B553_VQATWO,Default,SIN04_VQATWO,GLPG163663549612747,GLPG163663549612747,444,444,10.20.1.17,444,444,10.20.1.18,10.20.1.17,54098,10.20.1.193,5060,10.20.1.18,5060,,,G711Alaw,G711Alaw,20,G711Alaw,G711Alaw,20,4.1,4.2,3.2,3.3,4,4.1,3.1,3.2,87,91,64,66,86,90,63,65,7661,12237,-10,-10,-10,-12,10365,5789,-57,-61,-35,-37,47,51,25,25,,,,,0,0,0,0,0,0,0,0,0,0,8582,9013,8582,9013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x1C9DF601,0x1CB13901,0,0,,,,
2147484097,0x00300040,180,1451888348,10.20.1.17,1890,10.20.1.18,1890,10.20.1.55,15380,10.20.1.55,15382,1,0,0,1,7,33,2,5,1,1,SIN04_B553_VQATWO,SIN04_B553_VQATWO,Default,SIN04_VQATWO,GLPG163659549612690,GLPG163659549612690,434,434,10.20.1.17,434,434,10.20.1.18,10.20.1.17,54098,10.20.1.193,5060,10.20.1.18,5060,,,G711Alaw,G711Alaw,20,G711Alaw,G711Alaw,20,4.1,4.2,3.2,3.3,4,4.1,3.1,3.2,87,91,64,66,86,90,63,65,7661,12237,-10,-10,-10,-12,10364,5788,-57,-61,-35,-37,47,51,25,25,,,,,0,0,0,0,0,0,0,0,0,0,8582,9012,8582,9012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x1CA0E401,0x1CF87501,0,0,,,,
2147484102,0x00300040,180,1451888348,10.20.1.17,1928,10.20.1.18,1928,10.20.1.55,15440,10.20.1.55,15442,1,0,0,1,5,41,2,5,1,1,SIN04_B553_VQATWO,SIN04_B553_VQATWO,Default,SIN04_VQATWO,GLPG163665549612779,GLPG163665549612779,453,453,10.20.1.17,453,453,10.20.1.18,10.20.1.17,54098,10.20.1.193,5060,10.20.1.18,5060,,,G711Alaw,G711Alaw,20,G711Alaw,G711Alaw,20,4.1,4.2,3.2,3.3,4,4.1,3.1,3.2,87,91,64,66,86,90,63,65,7661,12237,-10,-10,-10,-12,10362,5787,-57,-61,-35,-37,47,51,25,25,,,,,0,0,0,0,0,0,0,0,0,0,8582,9011,8582,9012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x1C8C1E01,0x1CAB8801,0,0,,,,
2147484101,0x00300040,180,1451888348,10.20.1.17,1914,10.20.1.18,1914,10.20.1.55,15432,10.20.1.55,15434,1,0,0,1,5,40,2,5,1,1,SIN04_B553_VQATWO,SIN04_B553_VQATWO,Default,SIN04_VQATWO,GLPG163663549612756,GLPG163663549612756,446,446,10.20.1.17,446,446,10.20.1.18,10.20.1.17,54098,10.20.1.193,5060,10.20.1.18,5060,,,G711Alaw,G711Alaw,20,G711Alaw,G711Alaw,20,4.1,4.2,3.2,3.3,4,4.1,3.1,3.2,87,91,64,66,86,90,63,65,7661,12237,-10,-10,-10,-12,10363,5787,-57,-61,-35,-37,47,51,25,25,,,,,0,0,0,0,0,0,0,0,0,0,8582,9012,8582,9012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x1CBBF101,0x1D073C01,0,0,,,,
2147484104,0x00300040,180,1451888348,10.20.1.17,1942,10.20.1.18,1942,10.20.1.55,15472,10.20.1.55,15474,1,0,0,1,5,45,2,5,1,1,SIN04_B553_VQATWO,SIN04_B553_VQATWO,Default,SIN04_VQATWO,GLPG163667549612807,GLPG163667549612807,460,460,10.20.1.17,460,460,10.20.1.18,10.20.1.17,54098,10.20.1.193,5060,10.20.1.18,5060,,,G711Alaw,G711Alaw,20,G711Alaw,G711Alaw,20,4.1,4.2,3.2,3.3,4,4.1,3.1,3.2,87,91,64,66,86,90,63,65,7661,12237,-10,-10,-10,-12,10362,5786,-57,-61,-35,-37,47,51,25,25,,,,,0,0,0,0,0,0,0,0,0,0,8582,9011,8582,9011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x1CEB3B01,0x1D07E101,0,0,,,,
2147484103,0x00300040,180,1451888348,10.20.1.17,1930,10.20.1.18,1930,10.20.1.55,15452,10.20.1.55,15454,1,0,0,1,7,42,2,5,1,1,SIN04_B553_VQATWO,SIN04_B553_VQATWO,Default,SIN04_VQATWO,GLPG163665549612788,GLPG163665549612788,454,454,10.20.1.17,454,454,10.20.1.18,10.20.1.17,54098,10.20.1.193,5060,10.20.1.18,5060,,,G711Alaw,G711Alaw,20,G711Alaw,G711Alaw,20,4.1,4.2,3.2,3.3,4,4.1,3.1,3.2,87,91,64,66,86,90,63,65,7661,12237,-10,-10,-10,-12,10362,5787,-57,-61,-35,-37,47,51,25,25,,,,,0,0,0,0,0,0,0,0,0,0,8582,9011,8582,9012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x1D048201,0x1CEE4A01,0,0,,,,
2147484106,0x00100040,180,1451888348,10.20.1.17,1938,10.20.1.18,1938,10.20.1.55,15480,10.20.1.55,15482,1,0,0,1,5,46,2,5,1,1,SIN04_B553_VQATWO,SIN04_B553_VQATWO,Default,SIN04_VQATWO,GLPG163669549612841,GLPG163669549612841,458,458,10.20.1.17,458,458,10.20.1.18,10.20.1.17,54098,10.20.1.193,5060,10.20.1.18,5060,,,G711Alaw,G711Alaw,20,G711Alaw,G711Alaw,20,4.1,4.2,3.2,3.3,1.4,3.3,3.1,3.2,87,91,64,66,27,67,63,65,7661,12237,-10,-10,-10,-12,10362,5787,-57,-61,-35,-37,47,51,25,25,42,,640,,0,0,0,0,0,0,0,0,0,0,8582,9011,8582,9012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x1CD23001,0x1CDE6E01,0,0,,,,
